Sourcerecord ID,Source Title,ISSN,EISSN,Active or Inactive,Coverage,Article Language in Source (Three-Letter ISO Language Codes),Source Type,Title History Indication,Related Title 1,Other Related Title 2,Other Related Title 3,Other Related Title 4,Added to List June 2026
5000154501,Acquisitions Librarian,08963576,1544435X,Inactive,2008; 2005-2006; 2002-2003; 1998-2000; 1993-1994; 1989-1991,ENG,Journal,Continued as,Journal of Electronic Resources Librarianship,,,,
21101094825,ACR Open Rheumatology,,25785745,Active,2019-2026,ENG,Journal,,,,,,
21100862481,ACRN Journal of Finance and Risk Perspectives,,23057394,Inactive,2017-2023,ENG,Journal,,,,,,
20956,Acrocephalus,03512851,21996067,Inactive,2016-2021; 1996,ENG; SLV,Journal,,,,,,
5800207808,Across Languages and Cultures,15851923,15882519,Active,2007-2026,ENG,Journal,,,,,,
21101057642,ACS Agricultural Science and Technology,,26921952,Active,2021-2026,ENG,Journal,,,,,,
21100912215,ACS Applied Bio Materials,,25766422,Active,2018-2026,ENG,Journal,,,,,,
21101019256,ACS Applied Electronic Materials,,26376113,Active,2019-2026,ENG,Journal,,,,,,
21100904205,ACS Applied Energy Materials,,25740962,Active,2018-2026,ENG,Journal,,,,,,
19700171101,ACS Applied Materials and Interfaces,19448244,19448252,Active,2009-2026,ENG,Journal,,,,,,
21100914527,ACS Applied Nano Materials,,25740970,Active,2018-2026,ENG,Journal,,,,,,
21101203217,ACS Applied Optical Materials,,27719855,Active,2023-2026,ENG,Journal,,,,,,
21101028205,ACS Applied Polymer Materials,,26376105,Active,2019-2026,ENG,Journal,,,,,,
21101097345,ACS Bio and Med Chem Au,,26942437,Active,2021-2026,ENG,Journal,,,,,,
21100461927,ACS Biomaterials Science and Engineering,,23739878,Active,2015-2026,,Journal,,,,,,
19700188320,ACS Catalysis,,21555435,Active,2011-2026,ENG,Journal,,,,,,
21100824912,ACS Central Science,23747943,23747951,Active,2015-2026,ENG,Journal,,,,,,
5300152227,ACS Chemical Biology,15548929,15548937,Active,2006-2026,ENG,Journal,,,,,,
4000148108,ACS Chemical Health and Safety,18715532,18780504,Active,2006-2026,ENG,Journal,Formerly known as,Chemical Health and Safety,,,,
19700172804,ACS Chemical Neuroscience,,19487193,Active,2010-2026,ENG,Journal,,,,,,
19700186746,ACS Combinatorial Science,21568952,21568944,Inactive,2011-2020,ENG,Journal,Formerly known as,Journal of Combinatorial Chemistry,,,,
25784,"ACS Division of Petroleum Chemistry, Inc. Preprints",05693799,,Inactive,1956-2005,,Journal,,,,,,
21100854624,ACS Earth and Space Chemistry,,24723452,Active,2017-2026,ENG,Journal,,,,,,
21101381391,ACS Electrochemistry,,29970571,Active,2025-2026,ENG,Journal,,,,,,
21100832985,ACS Energy Letters,,23808195,Active,2016-2026,ENG,Journal,,,,,,
21101324524,ACS Engineering Au,,26942488,Active,2024-2026,ENG,Journal,,,,,,
21101089625,ACS Environmental Au,,26942518,Active,2021-2026,ENG,Journal,,,,,,
21101109915,ACS ES and T Engineering,,26900645,Active,2021-2026,ENG,Journal,,,,,,
21101091928,ACS ES and T Water,,26900637,Active,2021-2026,ENG,Journal,,,,,,
21101309429,ACS ES&T Air,,28371402,Active,2024-2026,ENG,Journal,,,,,,
21101077298,ACS Food Science and Technology,,26921944,Active,2021-2026,ENG,Journal,,,,,,
21100461918,ACS Infectious Diseases,,23738227,Active,2015-2026,ENG,Journal,,,,,,
21100209317,ACS Macro Letters,,21611653,Active,2012-2026,ENG,Journal,,,,,,
21101088936,ACS Materials Au,,26942461,Active,2021-2026,ENG,Journal,,,,,,
21100944562,ACS Materials Letters,,26394979,Active,2019-2026,ENG,Journal,,,,,,
21101128145,ACS Measurement Science Au,,2694250X,Active,2021-2026,ENG,Journal,,,,,,
19700177127,ACS Medicinal Chemistry Letters,,19485875,Active,2010-2026,ENG,Journal,,,,,,
11500153511,ACS Nano,19360851,1936086X,Active,2007-2026,ENG,Journal,,,,,,
21101103288,ACS Nanoscience Au,,26942496,Active,2021-2026,ENG,Journal,,,,,,
21100828963,ACS Omega,,24701343,Active,2016-2026,ENG,Journal,,,,,,
21101130465,ACS Organic and Inorganic Au,,2694247X,Active,2021-2026,ENG,Journal,,,,,,
21101018849,ACS Pharmacology and Translational Science,,25759108,Active,2018-2026,ENG,Journal,,,,,,
21100368207,ACS Photonics,,23304022,Active,2014-2026,ENG,Journal,,,,,,
21101127319,ACS Physical Chemistry Au,,26942445,Active,2021-2026,ENG,Journal,,,,,,
21101180668,ACS Polymers Au,,26942453,Active,2023-2026,ENG,Journal,,,,,,
21100824897,ACS Sensors,,23793694,Active,2016-2026,ENG,Journal,,,,,,
21100248891,ACS Sustainable Chemistry and Engineering,,21680485,Active,2013-2026,ENG,Journal,,,,,,
21101360393,ACS Sustainable Resource Management,,28371445,Active,2024-2026,ENG,Journal,,,,,,
22180,ACS Symposium Series,00976156,19475918,Active,1974-2026,ENG,Book Series,,,,,,
21100218506,ACS Synthetic Biology,,21615063,Active,2012-2026,ENG,Journal,,,,,,
27076,ACSM Bulletin,07479417,,Inactive,1989-1996,,Journal,,,,,,
27566,ACSM's Health and Fitness Journal,10915397,1536593X,Active,1997-2026,ENG,Journal,,,,,,
19400157885,Acta - Unio Internationalis Contra Cancrum,03653056,,Inactive,1950-1964,,Journal,Continued as,International Journal of Cancer,,,,
21100943521,Acta Academiae Artium Vilnensis,13920316,,Active,2019-2026,LIT,Journal,,,,,,
14011,Acta Academiae Medicinae Hubei,1000243X,,Inactive,1988-2000,CHI,Journal,,,,,,
31747,Acta Academiae Medicinae Primae Shanghai,02533650,,Inactive,1982-1985,,Journal,Continued as,Journal of Shanghai Medical University,,,,
33860,Acta Academiae Medicinae Sichuan,02534290,,Inactive,1980-1985,,Journal,Continued as,Journal of West China University of Medical Sciences,,,,
21464,Acta Academiae Medicinae Sinicae,1000503X,,Active,1979-2026,CHI,Journal,,,,,,
99327,Acta Academiae Medicinae Wuhan,02533316,,Inactive,1980-1986,,Journal,Continued as,Journal of Tongji Medical University,,,,
19700202712,Acta Academica,05872405,,Active,2009-2026; 2005,AFR; ENG,Journal,,,,,,
21101052930,Acta Acustica,10224793,26814617,Active,2020-2026,ENG,Journal,Formerly known as,Acta Acustica United with Acustica,,,,
12941,Acta Acustica United with Acustica,16101928,18619959,Inactive,1996-2019,ENG; FRE; GER,Journal,Continued as,Acustica,Acta Acustica,,,
21100296234,Acta ad Archaeologiam et Artium Historiam Pertinentia,00650900,,Inactive,2023; 2018-2019; 2013-2014,ITA,Book Series,,,,,,
29731,Acta Adriatica,00015113,18460453,Active,2005-2026; 2000-2002; 1985; 1982-1983; 1980; 1973,ENG,Journal,,,,,,
21101097075,Acta Agrestia Sinica,10070435,,Active,2019-2026,CHI; ENG,Journal,,,,,,
37423,ACTA AGRIC. SCAND.,00015121,,Inactive,1952-1991; 1950,ENG,Journal,Continued as,Acta Agriculturae Scandinavica Section B: Soil and Plant Science,Acta Agriculturae Scandinavica - Section A: Animal Science,,,
21101257829,Acta Agriculturae Boreali-Sinica,10007091,,Active,2020-2026,CHI; ENG,Journal,,,,,,
35770,Acta Agriculturae Scandinavica - Section A: Animal Science,09064702,16511972,Active,2020-2026; 1992-2018,ENG,Journal,Formerly part of,ACTA AGRIC. SCAND.,,,,
51952,Acta Agriculturae Scandinavica Section B: Soil and Plant Science,09064710,16511913,Active,1992-2026,ENG,Journal,Formerly part of,ACTA AGRIC. SCAND.,,,,
12000154412,Acta Agriculturae Slovenica,15819175,18541941,Active,2008-2026,ENG; SLO,Journal,,,,,,
21100439337,Acta Agrobotanica,00650951,2300357X,Active,2013-2026; 1987; 1964-1979; 1953-1962,ENG,Journal,,,,,,
65755,Acta Agronomica,01202812,23230118,Active,2012-2026; 1968,ENG; POR; SPA,Journal,,,,,,
14291,Acta Agronomica Hungarica,02380161,15882527,Inactive,1996-2013,ENG,Journal,,,,,,
12300154708,Acta Agronomica Sinica,18752780,,Inactive,2008-2012,ENG,Journal,,,,,,
21100838400,Acta Agronomica Sinica (China),04963490,,Active,2012-2026,CHI,Journal,,,,,,
20860,Acta Alimentaria,01393006,15882535,Active,1996-2026; 1973-1975,ENG; HUN,Journal,,,,,,
37342,Acta Allergologica,00015148,,Inactive,1974-1977; 1967-1969; 1957-1965; 1950-1955; 1948,,Journal,Continued as,Allergy: European Journal of Allergy and Clinical Immunology,,,,
19400158041,Acta allergologica. Supplementum,0065096X,,Inactive,1960; 1958; 1955; 1952-1953; 1950,,Journal,Continued as,"Allergy: European Journal of Allergy and Clinical Immunology, Supplement",,,,
18748,Acta Amazonica,00445967,,Active,2006-2026; 1979,POR,Journal,,,,,,
54975,Acta anaesthesiologica,00015156,,Inactive,1951-1971,,Journal,Continued as,Acta Anaesthesiologica Italica,,,,
21395,Acta Anaesthesiologica Belgica,00015164,27365239,Active,2020-2026; 1963-2018; 1959-1961; 1950-1951,ENG,Journal,,,,,,
84781,Acta Anaesthesiologica Italica,03744965,,Inactive,1973-1996,ITA,Journal,Formerly known as,Acta anaesthesiologica,,,,
21396,Acta Anaesthesiologica Italica / Anaesthesia and Intensive Care in Italy,11248882,,Inactive,1996-2009,ITA,Journal,,,,,,
21397,Acta Anaesthesiologica Scandinavica,00015172,13996576,Active,1957-2026,ENG,Journal,,,,,,
33450,"Acta Anaesthesiologica Scandinavica, Supplement",05152720,16005430,Inactive,2009; 2007; 2005; 2003; 2001; 1981-1999; 1960-1979,ENG,Journal,,,,,,
79504,Acta Anaesthesiologica Sinica,02541319,,Inactive,1985-2008,ENG,Journal,Continued as,Acta Anaesthesiologica Taiwanica,,,,
21914,Acta Anaesthesiologica Taiwanica,18754597,1875452X,Inactive,2006-2016,ENG,Journal,Continued as,Acta Anaesthesiologica Sinica,Asian Journal of Anesthesiology,,,
19400158711,Acta Analytica,03535150,18746349,Active,2009-2026; 2006-2007; 2003,ENG,Journal,,,,,,
36594,Acta Anatomica,00015180,,Inactive,1945-1998,ENG; FRE; GER,Journal,Continued as,Cells Tissues Organs,,,,
36283,Acta Anatomica Nipponica,00227722,,Inactive,1961-2015,JPN,Journal,See also,Anatomical Science International,,,,
4000151906,Acta Anatomica Sinica,05291356,,Active,2019-2026; 2006-2017,CHI,Journal,,,,,,
144841,Acta Angiologica,1234950X,16443276,Active,2005-2026,ENG; POL,Journal,,,,,,
28295,Acta Antiqua Academiae Scientiarum Hungaricae,00445975,15882543,Active,2007-2026; 1965,ENG; FRE; GER; ITA,Journal,,,,,,
24099,Acta Applicandae Mathematicae,01678019,15729036,Active,1983-2026,ENG,Journal,,,,,,
69489,Acta Arachnologica,00015202,,Active,1980-2026; 1963-1978; 1957-1961; 1947-1955; 1944; 1936-1942,JPN,Journal,,,,,,
16400154717,Acta Archaeologica,0065101X,16000390,Active,2022-2024; 2000-2020,ENG; GER,Journal,,,,,,
7100153130,Acta Archaeologica Academiae Scientiarum Hungaricae,00015210,15882551,Active,2007-2025,ENG; FRE; GER; ITA; RUS,Journal,,,,,,
21100826812,Acta Archaeologica Lodziensia,00650986,24510300,Active,2019-2024; 2016-2017,ENG,Journal,,,,,,
24100,Acta Arithmetica,00651036,17306264,Active,1996-2026; 1971,ENG,Journal,,,,,,
21101042151,Acta Asiatica Varsoviensia,08606102,24498653,Active,2019-2025,ENG,Journal,,,,,,
12372,Acta Astronautica,00945765,,Active,1974-2026,ENG,Journal,Formerly known as,Astronautica Acta,,,,
26624,Acta Astronomica,00015237,,Active,1996-2025,ENG,Journal,,,,,,
21100813726,Acta Baltica Historiae et Philosophiae Scientiarum,22282009,22282017,Active,2013-2025,ENG,Journal,,,,,,
5800207671,Acta Baltico-Slavica,00651044,23922389,Active,2011-2025,ENG; POL; RUS,Journal,,,,,,
60556,Acta Belgica de Arte Medicinali et Pharmaceutica Militari,04003977,,Inactive,1979-1980; 1972; 1955-1960,,Journal,Formerly known as,Annales belges de médecine militaire. Belgisch tijdschrift voor militaire geneeskunde,,,,
56435,Acta Belgica historiae medicinae : official journal of the Belgian Association for the History of Medicine / Societas Belgica Historiae Medicinae,07760353,,Inactive,1988-1996,,Journal,,,,,,
67474,Acta Belgica Medica Physica,07715684,,Inactive,1983-1990,,Journal,Continued as,Journal Belge de Medecine Physique et de Rehabilitation,European Journal of Physical Medicine and Rehabilitation,,,
76668,Acta Biochimica et Biophysica Academiae Scientiarum Hungaricae,00015253,,Inactive,1968-1986,,Journal,Continued as,Acta Biochimica et Biophysica Hungarica,,,,
38121,Acta Biochimica et Biophysica Hungarica,02376261,,Inactive,1986-1991,,Journal,Continued as,Acta Biochimica et Biophysica Academiae Scientiarum Hungaricae,Neurobiology,,,
51013,Acta Biochimica et Biophysica Sinica,16729145,17457270,Active,1996-2026,CHI; ENG,Journal,,,,,,
16753,Acta Biochimica Polonica,0001527X,1734154X,Active,1955-2026,ENG,Journal,,,,,,
10600153355,Acta Bioethica,07175906,1726569X,Active,2007-2026,SPA,Journal,,,,,,
72110,Acta biologiae experimentalis,03650820,,Inactive,1961-1969,,Journal,Continued as,Acta Neurobiologiae Experimentalis,,,,
71010,Acta Biologica Academiae Scientiarum Hungaricae,00015288,,Inactive,1961-1982,,Journal,Continued as,Acta Biologica Hungarica,,,,
98581,Acta Biologica Benrodis,01779214,,Inactive,1990-1996; 1988,,Journal,,,,,,
17600155203,Acta Biologica Colombiana,0120548X,19001649,Active,2008-2026,SPA,Journal,,,,,,
16199,Acta Biologica Cracoviensia Series Botanica,00015296,18980295,Active,1996-2025,ENG,Journal,,,,,,
4800152307,Acta Biologica Cracoviensia Series Zoologia,0001530X,,Inactive,2011; 1997-2005,ENG,Journal,,,,,,
35157,Acta Biologica et Medica Germanica,00015318,,Inactive,1958-1983,,Journal,Continued as,Biomedica Biochimica Acta,,,,
12453,Acta Biologica Hungarica,02365383,1588256X,Inactive,1983-2018,ENG,Journal,Continued as,Acta Biologica Academiae Scientiarum Hungaricae,Biologia Futura,,,
21101291058,Acta Biologica Marisiensis,26016141,26685124,Active,2021-2024,ENG,Journal,,,,,,
21101021170,Acta Biologica Sibirica,,24121908,Active,2019-2026,ENG; RUS,Journal,,,,,,
21101190205,Acta Biologica Slovenica,,18543073,Active,2019-2026,ENG; SLO,Journal,,,,,,
87723,Acta Biologica Szegediensis,1588385X,15884082,Active,1997-2026,ENG,Journal,,,,,,
21101212238,Acta Biologica Universitatis Daugavpiliensis,14078953,,Active,2020-2025,ENG,Journal,,,,,,
3300147809,Acta Biomaterialia,17427061,18787568,Active,2005-2026,ENG,Journal,,,,,,
28021,Acta Biomedica,03924203,25316745,Active,1974-2026,ENG; ITA,Journal,,,,,,
21101032721,Acta Biomedica Scientifica,25419420,25879596,Active,2017-2026,ENG; RUS,Journal,,,,,,
16755,Acta Bioquimica Clinica Latinoamericana,03252957,,Inactive,1996-2017; 1975-1980,SPA,Journal,,,,,,
75614,Acta Biotechnologica,01384988,,Inactive,1980-2003,ENG,Journal,Incorporated into,Engineering in Life Sciences,,,,
12456,Acta Biotheoretica,00015342,15728358,Active,1990-2026; 1967-1988; 1955-1965; 1951-1953; 1946-1949; 1935-1943,ENG,Journal,,,,,,
19700181417,Acta Borealia,08003831,1503111X,Active,1996-2026; 1984-1994,ENG,Journal,,,,,,
21101304356,Acta Botanica Boreali-Occidentalia Sinica,10004025,,Active,2020-2024,CHI; ENG,Journal,,,,,,
4800153106,Acta Botanica Brasilica,01023306,1677941X,Active,1997-2026,ENG; POR,Journal,,,,,,
16201,Acta Botanica Croatica,03650588,18478476,Active,1998-2026; 1996; 1985; 1980-1983,ENG,Journal,,,,,,
16206,Acta Botanica Fennica,00015369,,Inactive,2009; 1982-2006; 1980,ENG,Book Series,,,,,,
16208,Acta Botanica Gallica,12538078,,Inactive,1993-2015,ENG; FRE; GER; ITA; SPA,Journal,Continued as,Bulletin de la Societe Botanique de France. Lettres Botaniques,Botany Letters,,,
16209,Acta Botanica Hungarica,02366495,15882578,Active,2007-2026; 2001-2004; 1986-1989,ENG,Journal,,,,,,
16636,Acta Botanica Malacitana,02109506,23405074,Active,1995-2026,ENG; GER; SPA,Journal,,,,,,
19200156903,Acta Botanica Mexicana,01877151,24487589,Active,2008-2026,ENG; SPA,Journal,,,,,,
64107,Acta Botanica Neerlandica,00445983,,Inactive,1988-1998; 1982-1983; 1960-1966; 1952-1958,ENG,Journal,Continued as,Plant Biology,,,,
17923,Acta Botanica Sinica,05777496,,Inactive,1979-2004,ENG,Journal,Continued as,Journal of Integrative Plant Biology,,,,
17600155121,Acta Botanica Venezuelica,00845906,24434264,Inactive,2013-2023; 2008-2011,SPA,Journal,,,,,,
19600162104,"Acta brevia Neerlandica de physiologia, pharmacologia, microbiologia e.a",03650766,,Inactive,1946-1949,,Journal,Continued as,Acta physiologica et pharmacologica Neerlandica,,,,
21977,Acta Cardiologica,00015385,03737934,Active,1946-2026,ENG,Journal,,,,,,
20701,Acta Cardiologica Sinica,10116842,,Active,1988-2026,CHI; ENG,Journal,,,,,,
53268,Acta Cardiomiologica,11248874,,Inactive,1994-1996,ENG,Journal,Continued as,Acta Myologica,,,,
94302,Acta Carsologica,05836050,15802612,Active,2005-2025; 1986; 1981-1983,ENG,Journal,,,,,,
38590,Acta Chemica Scandinavica,0904213X,,Inactive,1988-1999; 1973-1986,ENG,Journal,Formerly known as,Acta chemica Scandinavica. Series B: Organic chemistry and biochemistry,Acta chemica Scandinavica. Series A: Physical and inorganic chemistry,,,
61411,Acta chemica Scandinavica,00015393,,Inactive,1965-1973; 1963; 1947-1949,,Journal,Continued as,Acta chemica Scandinavica. Series A: Physical and inorganic chemistry,Acta chemica Scandinavica. Series B: Organic chemistry and biochemistry,,,
62319,Acta chemica Scandinavica. Series A: Physical and inorganic chemistry,03024377,,Inactive,1985; 1979; 1977; 1974,,Journal,Continued as,Acta chemica Scandinavica,Acta Chemica Scandinavica,,,
38717,Acta chemica Scandinavica. Series B: Organic chemistry and biochemistry,03024369,,Inactive,1974-1988,,Journal,Continued as,Acta chemica Scandinavica,Acta Chemica Scandinavica,,,
77333,Acta Chimica Academiae Scientiarum Hungaricae,00015407,,Inactive,1973-1982,,Journal,Continued as,Acta Chimica Hungarica,,,,
94360,Acta Chimica Hungarica,02313146,,Inactive,1983-1986,,Journal,Continued as,Acta Chimica Academiae Scientiarum Hungaricae,ACH - Models in Chemistry,,,
4800152303,Acta Chimica Sinica,05677351,,Active,1996-2025; 1982,CHI,Journal,,,,,,
21100855857,Acta Chimica Sinica English Edition,02567660,,Inactive,1983-1989,,Journal,Continued as,Chinese Journal of Chemistry,,,,
22658,Acta Chimica Slovenica,13180207,15803155,Active,1996-2026,ENG; FRE; GER,Journal,,,,,,
24079,Acta Chiropterologica,15081109,,Active,1999-2026,ENG,Journal,,,,,,
38410,Acta Chirurgiae Orthopaedicae et Traumatologiae Cechoslovaca,00015415,,Active,1996-2026; 1993-1994; 1950-1991,CZE; ENG; GER; SLO,Journal,,,,,,
20397,Acta Chirurgiae Plasticae,00015423,18054404,Active,1959-2025,ENG,Journal,,,,,,
83118,Acta Chirurgica Academiae Scientiarum Hungaricae,00015431,,Inactive,1960-1982,,Journal,Continued as,Acta Chirurgica Hungarica,,,,
21100778825,Acta Chirurgica Austriaca,0001544X,15632563,Inactive,1969-2001,ENG; GER,Journal,Continued as,European Surgery - Acta Chirurgica Austriaca,,,,
20400,Acta Chirurgica Belgica,00015458,25770160,Active,1946-2026,ENG; FRE,Journal,,,,,,
